gtpuSch1,20201220,122820,s1u,0,120,0,0,193465,28398284,350459,404440889,486,218682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gtpuSch2,20201220,122820,s1u,0,193465,28398284,350459,404440889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gtpuSch3,20201220,122820,s1u,0,0,0,0,0,0,0,0,0,193465,28398284,350459,404440889,0,0,0,0,0,486,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gtpuSch1,20201220,122820,s5u-pgw,0,118,0,0,193465,28398284,358179,407671194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gtpuSch2,20201220,122820,s5u-pgw,0,193465,28398284,358179,407671194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gtpuSch3,20201220,122820,s5u-pgw,0,0,0,0,0,0,0,0,0,193465,28398284,358179,407671194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gtpuSch1,20201220,122820,s5u-sgw,0,120,0,0,193465,28398284,358179,407671194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gtpuSch2,20201220,122820,s5u-sgw,0,193465,28398284,358179,407671194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gtpuSch3,20201220,122820,s5u-sgw,0,0,0,0,0,0,0,0,0,193465,28398284,358179,407671194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cardSch1,20201220,122820,1,1.61,98.39,280,14839,32768,1,1.61,98.39,280,14839,32768,cpu0,0.54,1.06,0.00,0.01,98.39,0.00,0.00,0,0,0,N/A,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,N/A,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,N/A,0.00,0.00,0.00,0.00,0.00,1.60,0.00,0.00,0.00,0.00,0.00,1.40
cardSch10,20201220,122820,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cardSch11,20201220,122820,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cardSch12,20201220,122820,1,0,0,0
cardSch2,20201220,122820,1,0.90,0.90,2.10,0.90,0.90,1.00,0.70,0.70,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
